SMILES,FP,Parent_TIC_Index,Parent_TIC_SMILES,Similarity_to_Parent
C=C(C)/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b89ff90>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.4
C=C=CCCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0040>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.3333333333333333
C=C=CCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a00b0>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.36
C=C(C)C#Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0120>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.2916666666666667
C=CC#Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0190>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
C=CCC/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0200>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.44
C/C(I)=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0270>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
CCCC/C=C(\C)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a02e0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.3
C/C=C/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0350>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
CCC(C)/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a03c0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.32142857142857145
C=C(CC)c1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0430>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.2916666666666667
C/C(=C\c1ccccc1)C(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a04a0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.34615384615384615
C=C/C=C/c1ccccc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0510>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.2857142857142857
C=C/C=C/c1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0580>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.2916666666666667
C=C/C=C/Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a05f0>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.34615384615384615
C=C(F)/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0660>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.4
CC[As](Cl)c1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a06d0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.2916666666666667
Cc1ccc([Hg]I)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0740>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.35
C[CH-]c1ccccc1.Cl[Zn+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a07b0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3333333333333333
[CH2-]c1ccccc1.[Zn+]Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0820>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.3157894736842105
[2H]C([2H])([2H])C([2H])(c1ccccc1)C([2H])([2H])[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0890>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3181818181818182
[2H]C([2H])(C)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0900>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.5789473684210527
[2H]C(=C)c1c([2H])c([2H])c([2H])c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0970>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.24
[13CH3]c1ccccc1[13CH3],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a09e0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.5
Cc1cc[13cH]cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0a50>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],1.0
[13CH3]c1ccc([13CH3])cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0ac0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.5833333333333334
[2H]C([2H])([2H])c1ccccc1C([2H])([2H])[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0b30>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3333333333333333
C[13CH2]c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0ba0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],1.0
[2H]c1c([2H])c([2H])c(C([2H])([2H])C)c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0c10>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.24
[2H]C=C([2H])c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0c80>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.45454545454545453
[2H]C([2H])([2H])c1cccc(C([2H])([2H])[2H])c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0cf0>,146,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],0.5882352941176471
[13CH3]Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0d60>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],1.0
C[13c]1[13cH][13cH][13cH][13cH][13cH]1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0dd0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],1.0
[13CH3][13CH2]c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0e40>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],1.0
C=[13CH]c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0eb0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],1.0
[13CH3][13c]1[13cH][13cH][13cH][13cH][13cH]1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0f20>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],1.0
[GeH3]Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a0f90>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.47368421052631576
[11CH3]c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1040>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],1.0
[18F]Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a10b0>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.47368421052631576
[Se]Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1120>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.47368421052631576
C[CH-]c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1190>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3888888888888889
[SeH]Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1200>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.47368421052631576
CCCCC#CCC#Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1270>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.28125
C[Ge](C)(C)Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a12e0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.5
C[Ge](C)(C)C#Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1350>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3181818181818182
CC[Sn](CC)(CC)Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a13c0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.5
CCCC/C=C\Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1430>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.46153846153846156
C/C(=C\F)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a14a0>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.30434782608695654
C/C(=C\CCF)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1510>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.26666666666666666
FCC/C=C/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1580>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.3103448275862069
CCCC(F)Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a15f0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.4230769230769231
C[Se]c1ccccc1CF,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1660>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.25
FC/C=C/CCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a16d0>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.3333333333333333
C=C(F)C(=C)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1740>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.3181818181818182
CC=CC#CC#Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a17b0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.26666666666666666
CC=CC#CCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1820>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.4074074074074074
CC#CC=CCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1890>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.35714285714285715
C/C=C/C#CCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1900>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.4074074074074074
Cc1cccc([Hg]Cl)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1970>,146,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],0.5238095238095238
Cc1ccc(P(C)C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a19e0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3684210526315789
C[Se]c1ccccc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1a50>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3333333333333333
[2H]c1c([2H])c([2H])c(C([2H])[2H])c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1ac0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.18181818181818182
[CH2]c1cccc(C)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1b30>,146,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],0.6111111111111112
C[CH]c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1ba0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.47368421052631576
[CH2]c1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1c10>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.4117647058823529
C[C](C)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1c80>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.3888888888888889
C=CC(=C)C.C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1cf0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.6666666666666666
C=C(C)C1CC=C(C)CC1.C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1d60>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.4
CC=CCCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1dd0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.4
C=C/C=C\c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1e40>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.5238095238095238
C=C(C)C.C=Cc1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1eb0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.4166666666666667
C=Cc1cc(C=C)cc(C=C)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1f20>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.47058823529411764
[CH-]=Cc1ccccc1.[Li+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a1f90>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.45
[Li+].[c-]1ccc(-c2ccccc2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2040>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.2857142857142857
Cc1ccc(CF)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a20b0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.35
CC(C)(F)CCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2120>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.4
C[C-](C)c1ccccc1.[K+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2190>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3684210526315789
[CH2-]c1ccccc1.[K+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2200>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.35294117647058826
[Li+].[c-]1ccccc1-c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2270>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.25
C1=C(c2ccccc2)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a22e0>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.3
FC/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2350>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
[CH2-]c1ccccc1.[Na+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a23c0>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.35294117647058826
CC(C)=C(F)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2430>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.3181818181818182
CCCC/C=C/c1ccccc1F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a24a0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.28125
[CH2-]CCc1ccccc1.[Li+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2510>,17,[H]c1c([H])c([H])c(C([H])([H])Cl)c([H])c1[H],0.4090909090909091
C/C(F)=C\c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2580>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
C/C(F)=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a25f0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
CC/C(F)=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2660>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.3333333333333333
C=C/C=C/c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a26d0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.25925925925925924
Cc1ccc(/C=C/F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2740>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3181818181818182
FCC/C=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a27b0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.34615384615384615
CC(C)(F)Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2820>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.43478260869565216
C[CH-]c1ccccc1.[K+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2890>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3684210526315789
C=C(F)c1ccc(C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2900>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3181818181818182
C=C=C(C)c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2970>,19,[H]Oc1c([H])c([H])c(C(c2c([H])c([H])c(O[H])c([H])c2[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0.1935483870967742
FC=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a29e0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.5
C=CC(F)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2a50>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
C/C=C/c1ccccc1F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2ac0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.24
C=CC(=C)C.C=CC=C.C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2b30>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.6086956521739131
Cc1ccccc1.O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2ba0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.9166666666666666
C=C.C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2c10>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.9333333333333333
CC(C)(C)/C=C/c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2c80>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.21428571428571427
CC(C)=C(C)c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2cf0>,19,[H]Oc1c([H])c([H])c(C(c2c([H])c([H])c(O[H])c([H])c2[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0.1724137931034483
C=C(C)C.C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2d60>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.7368421052631579
CC(F)=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2dd0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
FCC=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2e40>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.375
CC=Cc1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2eb0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.18518518518518517
C=CC.C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2f20>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.8235294117647058
CC/C=C(\C)c1ccc(F)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a2f90>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.1935483870967742
C=Cc1ccc([CH2-])cc1.[Li+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3040>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.47619047619047616
C[C@H](F)Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a30b0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.43478260869565216
CC(=CF)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3120>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.30434782608695654
Cc1ccc(C=CF)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3190>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3181818181818182
C/C=C(/C)c1ccccc1F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3200>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.25
CCC=C(F)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3270>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.3333333333333333
[CH-]=C(C)c1ccccc1.[Li+],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a32e0>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.3333333333333333
C1=CC(c2ccccc2)=C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3350>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.30434782608695654
C/C=C/C(F)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a33c0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.28
[CH2-]c1cccc(F)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3430>,146,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],0.2608695652173913
C[C@H](F)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a34a0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.35
FC1(C=Cc2ccccc2)C=CC=CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3510>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.2647058823529412
C[C@@H](F)CCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3580>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.4
C=C.C=CC.C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a35f0>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.7777777777777778
CC(C)C=C=Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3660>,126,[H]C([H])=C([H])c1c([H])c([H])c([H])c([H])c1[H],0.34615384615384615
C=C[C@H](CC)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a36d0>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.3333333333333333
CC=C=CCCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3740>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.35714285714285715
C/C=C\c1ccccc1/C=C/C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a37b0>,134,[H]c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0.3
CCCC/C(C)=C/c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3820>,55,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H],0.3
CC(C)=C=CC#Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x15392b8a3890>,101,[H]Oc1c([H])c([H])c([H])c([H])c1[H],0.25
